Loading data from data\sign_mnist_train.npy ...
Loading data from data\sign_mnist_test.npy ...
Generating model graph visualization at results\20181219-084436\model ...

(dot.exe:2188): Pango-WARNING **: couldn't load font "Times Not-Rotated 10", falling back to "Sans Not-Rotated 10", expect ugly output.
Using CUDA!
===== HYPERPARAMETERS =====
batch_size= 256
epochs= 10
learning_rate= 0.001
==============================
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 3.22, acc: 0.05, time: 4.30s
[Train] Epoch 3, 40% 	 loss: 0.48, acc: 0.84, time: 0.43s
[Train] Epoch 3, 50% 	 loss: 0.55, acc: 0.82, time: 0.43s
[Train] Epoch 3, 61% 	 loss: 0.42, acc: 0.88, time: 0.43s
[Train] Epoch 3, 71% 	 loss: 0.46, acc: 0.83, time: 0.43s
[Train] Epoch 3, 81% 	 loss: 0.31, acc: 0.88, time: 0.43s
[Train] Epoch 3, 91% 	 loss: 0.34, acc: 0.88, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.07, acc: 0.98, time: 3.54s
[Train] Epoch 4, 10% 	 loss: 0.26, acc: 0.91, time: 3.98s
[Train] Epoch 4, 20% 	 loss: 0.30, acc: 0.90, time: 0.44s
[Train] Epoch 4, 30% 	 loss: 0.28, acc: 0.91, time: 0.43s
[Train] Epoch 4, 40% 	 loss: 0.29, acc: 0.89, time: 0.43s
[Train] Epoch 4, 50% 	 loss: 0.23, acc: 0.93, time: 0.43s
[Train] Epoch 4, 61% 	 loss: 0.24, acc: 0.91, time: 0.43s
[Train] Epoch 4, 71% 	 loss: 0.28, acc: 0.91, time: 0.43s
[Train] Epoch 4, 81% 	 loss: 0.30, acc: 0.87, time: 0.43s
[Train] Epoch 4, 91% 	 loss: 0.25, acc: 0.92, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.06, acc: 0.97, time: 3.53s
[Train] Epoch 5, 10% 	 loss: 0.19, acc: 0.93, time: 3.84s
[Train] Epoch 5, 20% 	 loss: 0.25, acc: 0.91, time: 0.43s
[Train] Epoch 5, 30% 	 loss: 0.20, acc: 0.93, time: 0.43s
[Train] Epoch 5, 40% 	 loss: 0.17, acc: 0.93, time: 0.43s
[Train] Epoch 5, 50% 	 loss: 0.13, acc: 0.96, time: 0.43s
[Train] Epoch 5, 61% 	 loss: 0.17, acc: 0.93, time: 0.43s
[Train] Epoch 5, 71% 	 loss: 0.21, acc: 0.93, time: 0.43s
[Train] Epoch 5, 81% 	 loss: 0.19, acc: 0.92, time: 0.43s
[Train] Epoch 5, 91% 	 loss: 0.17, acc: 0.93, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.03, acc: 0.99, time: 3.55s
[Train] Epoch 6, 10% 	 loss: 0.14, acc: 0.96, time: 3.84s
[Train] Epoch 6, 20% 	 loss: 0.17, acc: 0.95, time: 0.43s
[Train] Epoch 6, 30% 	 loss: 0.16, acc: 0.93, time: 0.43s
[Train] Epoch 6, 40% 	 loss: 0.18, acc: 0.93, time: 0.43s
[Train] Epoch 6, 50% 	 loss: 0.12, acc: 0.95, time: 0.43s
[Train] Epoch 6, 61% 	 loss: 0.20, acc: 0.91, time: 0.43s
[Train] Epoch 6, 71% 	 loss: 0.13, acc: 0.95, time: 0.43s
[Train] Epoch 6, 81% 	 loss: 0.14, acc: 0.95, time: 0.43s
[Train] Epoch 6, 91% 	 loss: 0.17, acc: 0.93, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.02, acc: 0.99, time: 3.51s
[Train] Epoch 7, 10% 	 loss: 0.12, acc: 0.96, time: 3.83s
[Train] Epoch 7, 20% 	 loss: 0.16, acc: 0.94, time: 0.43s
[Train] Epoch 7, 30% 	 loss: 0.15, acc: 0.97, time: 0.43s
[Train] Epoch 7, 40% 	 loss: 0.12, acc: 0.96, time: 0.43s
[Train] Epoch 7, 50% 	 loss: 0.11, acc: 0.96, time: 0.43s
[Train] Epoch 7, 61% 	 loss: 0.17, acc: 0.93, time: 0.43s
[Train] Epoch 7, 71% 	 loss: 0.13, acc: 0.96, time: 0.43s
[Train] Epoch 7, 81% 	 loss: 0.12, acc: 0.95, time: 0.43s
[Train] Epoch 7, 91% 	 loss: 0.12, acc: 0.96, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.03, acc: 0.99, time: 3.59s
[Train] Epoch 8, 10% 	 loss: 0.16, acc: 0.94, time: 3.81s
[Train] Epoch 8, 20% 	 loss: 0.10, acc: 0.95, time: 0.43s
[Train] Epoch 8, 30% 	 loss: 0.10, acc: 0.97, time: 0.43s
[Train] Epoch 8, 40% 	 loss: 0.10, acc: 0.97, time: 0.43s
[Train] Epoch 8, 50% 	 loss: 0.09, acc: 0.97, time: 0.43s
[Train] Epoch 8, 61% 	 loss: 0.09, acc: 0.97, time: 0.43s
[Train] Epoch 8, 71% 	 loss: 0.17, acc: 0.95, time: 0.43s
[Train] Epoch 8, 81% 	 loss: 0.12, acc: 0.96, time: 0.43s
[Train] Epoch 8, 91% 	 loss: 0.12, acc: 0.94, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.02, acc: 0.99, time: 3.54s
[Train] Epoch 9, 10% 	 loss: 0.17, acc: 0.95, time: 3.85s
[Train] Epoch 9, 20% 	 loss: 0.07, acc: 0.97, time: 0.43s
[Train] Epoch 9, 30% 	 loss: 0.11, acc: 0.97, time: 0.43s
[Train] Epoch 9, 40% 	 loss: 0.11, acc: 0.95, time: 0.43s
[Train] Epoch 9, 50% 	 loss: 0.11, acc: 0.96, time: 0.43s
[Train] Epoch 9, 61% 	 loss: 0.08, acc: 0.96, time: 0.43s
[Train] Epoch 9, 71% 	 loss: 0.10, acc: 0.96, time: 0.43s
[Train] Epoch 9, 81% 	 loss: 0.09, acc: 0.96, time: 0.43s
[Train] Epoch 9, 91% 	 loss: 0.11, acc: 0.94, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.01, acc: 0.99, time: 3.58s
[Train] Epoch 10, 10% 	 loss: 0.08, acc: 0.97, time: 3.83s
[Train] Epoch 10, 20% 	 loss: 0.09, acc: 0.96, time: 0.43s
[Train] Epoch 10, 30% 	 loss: 0.07, acc: 0.98, time: 0.43s
[Train] Epoch 10, 40% 	 loss: 0.08, acc: 0.97, time: 0.43s
[Train] Epoch 10, 50% 	 loss: 0.13, acc: 0.96, time: 0.43s
[Train] Epoch 10, 61% 	 loss: 0.07, acc: 0.98, time: 0.43s
[Train] Epoch 10, 71% 	 loss: 0.08, acc: 0.98, time: 0.43s
[Train] Epoch 10, 81% 	 loss: 0.11, acc: 0.96, time: 0.43s
[Train] Epoch 10, 91% 	 loss: 0.12, acc: 0.95, time: 0.43s
[Test] Beginning with test with 29 batches
[Test] Test finished, loss: 0.01, acc: 1.00, time: 3.52s
Training finished, took 118.07s
